Year,Player,Team,Match Number,Opposition,Date,Balls,Overs,Runs Given,Wickets,Economy Rate,Average,Strike Rate,Dots,4s,6s,Boundaries Conceded,Wides,No Balls,Extras Given,Result
2024,Swapnil Singh,Royal Challengers Bengaluru,11,Gujarat Titans,2024-05-04,6,1.0,1,0,1.0,,,5,0,0,0,0,0,0,Won
2024,Vijaykumar Vyshak,Royal Challengers Bengaluru,11,Gujarat Titans,2024-05-04,21,3.3,23,2,6.57,11.5,10.5,9,2,1,3,1,0,1,Won
2024,Yash Dayal,Royal Challengers Bengaluru,11,Gujarat Titans,2024-05-04,24,4.0,21,2,5.25,10.5,12.0,10,2,0,2,0,0,0,Won
2024,C Green,Royal Challengers Bengaluru,12,Punjab Kings,2024-05-09,6,1.0,16,0,16.0,,,1,2,1,3,0,0,0,Won
2024,KV Sharma,Royal Challengers Bengaluru,12,Punjab Kings,2024-05-09,18,3.0,36,2,12.0,18.0,9.0,7,3,3,6,0,0,0,Won
2024,LH Ferguson,Royal Challengers Bengaluru,12,Punjab Kings,2024-05-09,18,3.0,29,2,9.67,14.5,9.0,4,5,0,5,0,0,0,Won
2024,Mohammed Siraj,Royal Challengers Bengaluru,12,Punjab Kings,2024-05-09,24,4.0,43,3,10.75,14.33,8.0,9,5,2,7,3,0,3,Won
2024,Swapnil Singh,Royal Challengers Bengaluru,12,Punjab Kings,2024-05-09,18,3.0,28,2,9.33,14.0,9.0,7,5,0,5,0,0,0,Won
2024,WG Jacks,Royal Challengers Bengaluru,12,Punjab Kings,2024-05-09,6,1.0,5,0,5.0,,,1,0,0,0,0,0,0,Won
2024,Yash Dayal,Royal Challengers Bengaluru,12,Punjab Kings,2024-05-09,12,2.0,22,0,11.0,,,5,3,1,4,1,0,1,Won
2024,C Green,Royal Challengers Bengaluru,13,Delhi Capitals,2024-05-12,24,4.0,19,1,4.75,19.0,24.0,12,1,0,1,2,0,2,Won
2024,KV Sharma,Royal Challengers Bengaluru,13,Delhi Capitals,2024-05-12,12,2.0,19,0,9.5,,,2,1,1,2,0,0,0,Won
2024,LH Ferguson,Royal Challengers Bengaluru,13,Delhi Capitals,2024-05-12,24,4.0,23,2,5.75,11.5,12.0,8,2,0,2,0,0,0,Won
2024,Mohammed Siraj,Royal Challengers Bengaluru,13,Delhi Capitals,2024-05-12,24,4.0,33,1,8.25,33.0,24.0,13,4,1,5,2,0,2,Won
2024,Swapnil Singh,Royal Challengers Bengaluru,13,Delhi Capitals,2024-05-12,6,1.0,9,1,9.0,9.0,6.0,2,0,1,1,0,0,0,Won
2024,WG Jacks,Royal Challengers Bengaluru,13,Delhi Capitals,2024-05-12,6,1.0,16,0,16.0,,,0,0,2,2,0,0,0,Won
2024,Yash Dayal,Royal Challengers Bengaluru,13,Delhi Capitals,2024-05-12,19,3.1,20,3,6.32,6.67,6.33,12,4,0,4,1,0,1,Won
2024,C Green,Royal Challengers Bengaluru,14,Chennai Super Kings,2024-05-18,12,2.0,18,1,9.0,18.0,12.0,2,2,0,2,1,0,1,Won
2024,GJ Maxwell,Royal Challengers Bengaluru,14,Chennai Super Kings,2024-05-18,24,4.0,25,1,6.25,25.0,24.0,7,1,0,1,5,0,5,Won
2024,KV Sharma,Royal Challengers Bengaluru,14,Chennai Super Kings,2024-05-18,6,1.0,14,0,14.0,,,0,1,1,2,0,0,0,Won
2024,LH Ferguson,Royal Challengers Bengaluru,14,Chennai Super Kings,2024-05-18,18,3.0,39,1,13.0,39.0,18.0,6,3,3,6,0,6,6,Won
2024,Mohammed Siraj,Royal Challengers Bengaluru,14,Chennai Super Kings,2024-05-18,24,4.0,35,1,8.75,35.0,24.0,6,3,1,4,1,0,1,Won
2024,Swapnil Singh,Royal Challengers Bengaluru,14,Chennai Super Kings,2024-05-18,12,2.0,13,0,6.5,,,1,0,0,0,1,0,1,Won
2024,Yash Dayal,Royal Challengers Bengaluru,14,Chennai Super Kings,2024-05-18,24,4.0,42,2,10.5,21.0,12.0,9,4,3,7,0,0,0,Won
2024,C Green,Royal Challengers Bengaluru,15,Rajasthan Royals,2024-05-22,24,4.0,28,1,7.0,28.0,24.0,9,1,2,3,0,0,0,Lost
2024,KV Sharma,Royal Challengers Bengaluru,15,Rajasthan Royals,2024-05-22,12,2.0,19,1,9.5,19.0,12.0,1,2,0,2,2,0,2,Lost
2024,LH Ferguson,Royal Challengers Bengaluru,15,Rajasthan Royals,2024-05-22,24,4.0,37,1,9.25,37.0,24.0,9,3,2,5,0,0,0,Lost
2024,Mohammed Siraj,Royal Challengers Bengaluru,15,Rajasthan Royals,2024-05-22,24,4.0,33,2,8.25,16.5,12.0,6,4,0,4,3,0,3,Lost
2024,Swapnil Singh,Royal Challengers Bengaluru,15,Rajasthan Royals,2024-05-22,12,2.0,19,0,9.5,,,4,2,1,3,0,0,0,Lost
2024,Yash Dayal,Royal Challengers Bengaluru,15,Rajasthan Royals,2024-05-22,18,3.0,37,0,12.33,,,5,8,0,8,0,0,0,Lost
2024,B Kumar,Sunrisers Hyderabad,1,Kolkata Knight Riders,2024-03-23,24,4.0,51,0,12.75,,,7,4,3,7,2,5,7,Lost
2024,M Jansen,Sunrisers Hyderabad,1,Kolkata Knight Riders,2024-03-23,18,3.0,40,0,13.33,,,5,1,4,5,1,0,1,Lost
2024,M Markande,Sunrisers Hyderabad,1,Kolkata Knight Riders,2024-03-23,24,4.0,39,2,9.75,19.5,12.0,10,1,4,5,0,0,0,Lost
2024,PJ Cummins,Sunrisers Hyderabad,1,Kolkata Knight Riders,2024-03-23,24,4.0,32,1,8.0,32.0,24.0,8,3,1,4,0,0,0,Lost
2024,Shahbaz Ahmed,Sunrisers Hyderabad,1,Kolkata Knight Riders,2024-03-23,6,1.0,14,0,14.0,,,2,1,1,2,0,7,7,Lost
2024,T Natarajan,Sunrisers Hyderabad,1,Kolkata Knight Riders,2024-03-23,24,4.0,32,3,8.0,10.67,8.0,9,3,1,4,3,0,3,Lost
2024,B Kumar,Sunrisers Hyderabad,2,Mumbai Indians,2024-03-27,24,4.0,53,0,13.25,,,6,3,5,8,0,0,0,Won
2024,JD Unadkat,Sunrisers Hyderabad,2,Mumbai Indians,2024-03-27,24,4.0,47,2,11.75,23.5,12.0,6,4,3,7,2,0,2,Won
2024,M Markande,Sunrisers Hyderabad,2,Mumbai Indians,2024-03-27,24,4.0,52,0,13.0,,,5,3,4,7,1,2,3,Won
2024,PJ Cummins,Sunrisers Hyderabad,2,Mumbai Indians,2024-03-27,24,4.0,35,2,8.75,17.5,12.0,7,1,2,3,1,0,1,Won
2024,Shahbaz Ahmed,Sunrisers Hyderabad,2,Mumbai Indians,2024-03-27,18,3.0,39,1,13.0,39.0,18.0,4,1,4,5,0,0,0,Won
2024,Umran Malik,Sunrisers Hyderabad,2,Mumbai Indians,2024-03-27,6,1.0,15,0,15.0,,,2,0,2,2,1,0,1,Won
2024,B Kumar,Sunrisers Hyderabad,3,Gujarat Titans,2024-03-31,24,4.0,27,0,6.75,,,9,3,0,3,1,0,1,Lost
2024,JD Unadkat,Sunrisers Hyderabad,3,Gujarat Titans,2024-03-31,19,3.1,33,0,10.42,,,5,3,2,5,0,0,0,Lost
2024,M Markande,Sunrisers Hyderabad,3,Gujarat Titans,2024-03-31,18,3.0,33,1,11.0,33.0,18.0,4,2,2,4,2,0,2,Lost
2024,PJ Cummins,Sunrisers Hyderabad,3,Gujarat Titans,2024-03-31,24,4.0,28,1,7.0,28.0,24.0,7,3,0,3,1,0,1,Lost
2024,Shahbaz Ahmed,Sunrisers Hyderabad,3,Gujarat Titans,2024-03-31,12,2.0,20,1,10.0,20.0,12.0,2,0,2,2,0,0,0,Lost
2024,Washington Sundar,Sunrisers Hyderabad,3,Gujarat Titans,2024-03-31,18,3.0,27,0,9.0,,,1,2,0,2,0,0,0,Lost
2024,Abhishek Sharma,Sunrisers Hyderabad,4,Chennai Super Kings,2024-04-05,6,1.0,7,0,7.0,,,2,1,0,1,0,0,0,Won
2024,B Kumar,Sunrisers Hyderabad,4,Chennai Super Kings,2024-04-05,24,4.0,28,1,7.0,28.0,24.0,11,3,1,4,0,0,0,Won
2024,JD Unadkat,Sunrisers Hyderabad,4,Chennai Super Kings,2024-04-05,24,4.0,29,1,7.25,29.0,24.0,7,3,0,3,1,0,1,Won
2024,M Markande,Sunrisers Hyderabad,4,Chennai Super Kings,2024-04-05,12,2.0,21,0,10.5,,,0,1,1,2,0,0,0,Won
2024,PJ Cummins,Sunrisers Hyderabad,4,Chennai Super Kings,2024-04-05,24,4.0,29,1,7.25,29.0,24.0,9,2,1,3,0,0,0,Won
2024,Shahbaz Ahmed,Sunrisers Hyderabad,4,Chennai Super Kings,2024-04-05,6,1.0,11,1,11.0,11.0,6.0,3,1,1,2,0,0,0,Won
2024,T Natarajan,Sunrisers Hyderabad,4,Chennai Super Kings,2024-04-05,24,4.0,39,1,9.75,39.0,24.0,6,3,2,5,0,0,0,Won
2024,B Kumar,Sunrisers Hyderabad,5,Punjab Kings,2024-04-09,24,4.0,32,2,8.0,16.0,12.0,12,6,0,6,2,0,2,Won
2024,JD Unadkat,Sunrisers Hyderabad,5,Punjab Kings,2024-04-09,24,4.0,49,1,12.25,49.0,24.0,7,0,5,5,3,0,3,Won
2024,Nithish Kumar Reddy,Sunrisers Hyderabad,5,Punjab Kings,2024-04-09,18,3.0,33,1,11.0,33.0,18.0,6,3,2,5,1,0,1,Won
2024,PJ Cummins,Sunrisers Hyderabad,5,Punjab Kings,2024-04-09,24,4.0,22,1,5.5,22.0,24.0,11,3,0,3,0,0,0,Won
2024,Shahbaz Ahmed,Sunrisers Hyderabad,5,Punjab Kings,2024-04-09,6,1.0,10,0,10.0,,,1,0,1,1,0,0,0,Won
2024,T Natarajan,Sunrisers Hyderabad,5,Punjab Kings,2024-04-09,24,4.0,33,1,8.25,33.0,24.0,8,5,0,5,0,0,0,Won
2024,Abhishek Sharma,Sunrisers Hyderabad,6,Royal Challengers Bengaluru,2024-04-15,6,1.0,10,0,10.0,,,2,2,0,2,0,0,0,Won
2024,B Kumar,Sunrisers Hyderabad,6,Royal Challengers Bengaluru,2024-04-15,24,4.0,60,0,15.0,,,5,9,2,11,4,0,4,Won
2024,JD Unadkat,Sunrisers Hyderabad,6,Royal Challengers Bengaluru,2024-04-15,12,2.0,37,0,18.5,,,1,5,2,7,1,0,1,Won
2024,M Markande,Sunrisers Hyderabad,6,Royal Challengers Bengaluru,2024-04-15,24,4.0,46,2,11.5,23.0,12.0,5,1,4,5,3,0,3,Won
2024,PJ Cummins,Sunrisers Hyderabad,6,Royal Challengers Bengaluru,2024-04-15,24,4.0,43,3,10.75,14.33,8.0,10,4,3,7,1,0,1,Won
2024,Shahbaz Ahmed,Sunrisers Hyderabad,6,Royal Challengers Bengaluru,2024-04-15,6,1.0,18,0,18.0,,,1,1,2,3,0,0,0,Won
2024,T Natarajan,Sunrisers Hyderabad,6,Royal Challengers Bengaluru,2024-04-15,24,4.0,47,1,11.75,47.0,24.0,5,2,3,5,4,0,4,Won
2024,B Kumar,Sunrisers Hyderabad,7,Delhi Capitals,2024-04-20,24,4.0,33,1,8.25,33.0,24.0,9,5,0,5,3,0,3,Won
2024,M Markande,Sunrisers Hyderabad,7,Delhi Capitals,2024-04-20,12,2.0,26,2,13.0,13.0,6.0,3,0,3,3,2,0,2,Won
2024,Nithish Kumar Reddy,Sunrisers Hyderabad,7,Delhi Capitals,2024-04-20,13,2.1,17,2,7.85,8.5,6.5,3,0,1,1,1,0,1,Won
2024,PJ Cummins,Sunrisers Hyderabad,7,Delhi Capitals,2024-04-20,24,4.0,35,0,8.75,,,9,5,1,6,0,0,0,Won
2024,Shahbaz Ahmed,Sunrisers Hyderabad,7,Delhi Capitals,2024-04-20,6,1.0,22,0,22.0,,,0,3,1,4,0,0,0,Won
2024,T Natarajan,Sunrisers Hyderabad,7,Delhi Capitals,2024-04-20,24,4.0,19,4,4.75,4.75,6.0,14,2,0,2,1,0,1,Won
2024,Washington Sundar,Sunrisers Hyderabad,7,Delhi Capitals,2024-04-20,12,2.0,46,1,23.0,46.0,12.0,2,7,3,10,0,0,0,Won
2024,Abhishek Sharma,Sunrisers Hyderabad,8,Royal Challengers Bengaluru,2024-04-25,6,1.0,10,0,10.0,,,0,1,0,1,0,0,0,Lost
2024,B Kumar,Sunrisers Hyderabad,8,Royal Challengers Bengaluru,2024-04-25,6,1.0,14,0,14.0,,,1,3,0,3,0,0,0,Lost
2024,JD Unadkat,Sunrisers Hyderabad,8,Royal Challengers Bengaluru,2024-04-25,24,4.0,30,3,7.5,10.0,8.0,4,2,0,2,2,0,2,Lost
2024,M Markande,Sunrisers Hyderabad,8,Royal Challengers Bengaluru,2024-04-25,18,3.0,42,1,14.0,42.0,18.0,2,0,5,5,1,0,1,Lost
2024,PJ Cummins,Sunrisers Hyderabad,8,Royal Challengers Bengaluru,2024-04-25,24,4.0,55,1,13.75,55.0,24.0,1,8,1,9,1,0,1,Lost
2024,Shahbaz Ahmed,Sunrisers Hyderabad,8,Royal Challengers Bengaluru,2024-04-25,18,3.0,14,0,4.67,,,7,1,0,1,0,0,0,Lost
2024,T Natarajan,Sunrisers Hyderabad,8,Royal Challengers Bengaluru,2024-04-25,24,4.0,39,2,9.75,19.5,12.0,6,3,2,5,1,0,1,Lost
2024,B Kumar,Sunrisers Hyderabad,9,Chennai Super Kings,2024-04-28,24,4.0,38,1,9.5,38.0,24.0,6,5,1,6,0,0,0,Lost
2024,JD Unadkat,Sunrisers Hyderabad,9,Chennai Super Kings,2024-04-28,24,4.0,38,1,9.5,38.0,24.0,3,2,1,3,1,0,1,Lost
2024,Nithish Kumar Reddy,Sunrisers Hyderabad,9,Chennai Super Kings,2024-04-28,6,1.0,8,0,8.0,,,1,1,0,1,1,0,1,Lost
2024,PJ Cummins,Sunrisers Hyderabad,9,Chennai Super Kings,2024-04-28,24,4.0,49,0,12.25,,,3,4,3,7,1,0,1,Lost
2024,Shahbaz Ahmed,Sunrisers Hyderabad,9,Chennai Super Kings,2024-04-28,18,3.0,33,0,11.0,,,3,5,0,5,0,0,0,Lost
2024,T Natarajan,Sunrisers Hyderabad,9,Chennai Super Kings,2024-04-28,24,4.0,43,1,10.75,43.0,24.0,8,3,3,6,3,0,3,Lost
2024,B Kumar,Sunrisers Hyderabad,10,Rajasthan Royals,2024-05-02,24,4.0,41,3,10.25,13.67,8.0,8,4,2,6,0,0,0,Won
2024,JD Unadkat,Sunrisers Hyderabad,10,Rajasthan Royals,2024-05-02,12,2.0,23,0,11.5,,,2,1,1,2,2,0,2,Won
2024,M Jansen,Sunrisers Hyderabad,10,Rajasthan Royals,2024-05-02,24,4.0,44,0,11.0,,,10,7,0,7,4,3,7,Won
2024,Nithish Kumar Reddy,Sunrisers Hyderabad,10,Rajasthan Royals,2024-05-02,6,1.0,12,0,12.0,,,1,1,0,1,2,0,2,Won
2024,PJ Cummins,Sunrisers Hyderabad,10,Rajasthan Royals,2024-05-02,24,4.0,34,2,8.5,17.0,12.0,12,2,3,5,0,0,0,Won
2024,Shahbaz Ahmed,Sunrisers Hyderabad,10,Rajasthan Royals,2024-05-02,6,1.0,11,0,11.0,,,2,2,0,2,0,0,0,Won
2024,T Natarajan,Sunrisers Hyderabad,10,Rajasthan Royals,2024-05-02,24,4.0,35,2,8.75,17.5,12.0,8,2,2,4,3,0,3,Won
2024,B Kumar,Sunrisers Hyderabad,11,Mumbai Indians,2024-05-06,24,4.0,22,1,5.5,22.0,24.0,14,3,1,4,1,0,1,Lost
2024,M Jansen,Sunrisers Hyderabad,11,Mumbai Indians,2024-05-06,18,3.0,45,1,15.0,45.0,18.0,3,5,2,7,6,0,6,Lost
2024,Nithish Kumar Reddy,Sunrisers Hyderabad,11,Mumbai Indians,2024-05-06,12,2.0,16,0,8.0,,,5,3,0,3,0,0,0,Lost
2024,PJ Cummins,Sunrisers Hyderabad,11,Mumbai Indians,2024-05-06,24,4.0,35,1,8.75,35.0,24.0,12,4,2,6,1,0,1,Lost
2024,Shahbaz Ahmed,Sunrisers Hyderabad,11,Mumbai Indians,2024-05-06,6,1.0,11,0,11.0,,,1,2,0,2,0,0,0,Lost
2024,T Natarajan,Sunrisers Hyderabad,11,Mumbai Indians,2024-05-06,20,3.2,31,0,9.3,,,8,4,1,5,0,0,0,Lost
2024,B Kumar,Sunrisers Hyderabad,12,Lucknow Super Giants,2024-05-08,24,4.0,12,2,3.0,6.0,12.0,11,0,0,0,0,0,0,Won
2024,JD Unadkat,Sunrisers Hyderabad,12,Lucknow Super Giants,2024-05-08,12,2.0,19,0,9.5,,,4,0,2,2,0,0,0,Won
2024,PJ Cummins,Sunrisers Hyderabad,12,Lucknow Super Giants,2024-05-08,24,4.0,47,1,11.75,47.0,24.0,5,6,1,7,0,0,0,Won
2024,Shahbaz Ahmed,Sunrisers Hyderabad,12,Lucknow Super Giants,2024-05-08,12,2.0,9,0,4.5,,,4,0,0,0,0,0,0,Won
2024,T Natarajan,Sunrisers Hyderabad,12,Lucknow Super Giants,2024-05-08,24,4.0,50,0,12.5,,,4,8,0,8,3,0,3,Won
2024,V Viyaskanth,Sunrisers Hyderabad,12,Lucknow Super Giants,2024-05-08,24,4.0,27,0,6.75,,,8,2,1,3,0,0,0,Won
2024,B Kumar,Sunrisers Hyderabad,13,Punjab Kings,2024-05-19,24,4.0,36,0,9.0,,,7,4,1,5,0,0,0,Won
2024,Nithish Kumar Reddy,Sunrisers Hyderabad,13,Punjab Kings,2024-05-19,18,3.0,54,0,18.0,,,2,3,5,8,2,1,3,Won
2024,PJ Cummins,Sunrisers Hyderabad,13,Punjab Kings,2024-05-19,24,4.0,36,1,9.0,36.0,24.0,7,4,1,5,0,0,0,Won
2024,Shahbaz Ahmed,Sunrisers Hyderabad,13,Punjab Kings,2024-05-19,6,1.0,13,0,13.0,,,1,1,1,2,0,0,0,Won
2024,T Natarajan,Sunrisers Hyderabad,13,Punjab Kings,2024-05-19,24,4.0,33,2,8.25,16.5,12.0,8,3,1,4,2,0,2,Won
2024,V Viyaskanth,Sunrisers Hyderabad,13,Punjab Kings,2024-05-19,24,4.0,37,1,9.25,37.0,24.0,7,2,3,5,0,0,0,Won
2024,B Kumar,Sunrisers Hyderabad,14,Kolkata Knight Riders,2024-05-21,18,3.0,28,0,9.33,,,8,4,1,5,0,0,0,Lost
2024,Nithish Kumar Reddy,Sunrisers Hyderabad,14,Kolkata Knight Riders,2024-05-21,6,1.0,13,0,13.0,,,1,1,1,2,0,0,0,Lost
2024,PJ Cummins,Sunrisers Hyderabad,14,Kolkata Knight Riders,2024-05-21,18,3.0,38,1,12.67,38.0,18.0,5,5,2,7,1,0,1,Lost
2024,T Natarajan,Sunrisers Hyderabad,14,Kolkata Knight Riders,2024-05-21,18,3.0,22,1,7.33,22.0,18.0,10,3,1,4,1,0,1,Lost
2024,TM Head,Sunrisers Hyderabad,14,Kolkata Knight Riders,2024-05-21,10,1.4,32,0,19.2,,,2,3,3,6,0,0,0,Lost
2024,V Viyaskanth,Sunrisers Hyderabad,14,Kolkata Knight Riders,2024-05-21,12,2.0,22,0,11.0,,,1,0,2,2,0,0,0,Lost
2024,AK Markram,Sunrisers Hyderabad,15,Rajasthan Royals,2024-05-24,6,1.0,10,0,10.0,,,2,0,1,1,0,1,1,Won
2024,Abhishek Sharma,Sunrisers Hyderabad,15,Rajasthan Royals,2024-05-24,24,4.0,24,2,6.0,12.0,12.0,8,2,0,2,0,0,0,Won
2024,B Kumar,Sunrisers Hyderabad,15,Rajasthan Royals,2024-05-24,18,3.0,33,0,11.0,,,7,4,2,6,0,0,0,Won
2024,JD Unadkat,Sunrisers Hyderabad,15,Rajasthan Royals,2024-05-24,6,1.0,5,0,5.0,,,2,0,0,0,1,0,1,Won
2024,PJ Cummins,Sunrisers Hyderabad,15,Rajasthan Royals,2024-05-24,24,4.0,30,1,7.5,30.0,24.0,10,3,1,4,1,0,1,Won
2024,Shahbaz Ahmed,Sunrisers Hyderabad,15,Rajasthan Royals,2024-05-24,24,4.0,23,3,5.75,7.67,8.0,13,2,1,3,0,0,0,Won
2024,T Natarajan,Sunrisers Hyderabad,15,Rajasthan Royals,2024-05-24,18,3.0,13,1,4.33,13.0,18.0,12,2,0,2,1,0,1,Won
2024,AK Markram,Sunrisers Hyderabad,16,Kolkata Knight Riders,2024-05-26,6,1.0,5,0,5.0,,,2,0,0,0,0,0,0,Lost
2024,B Kumar,Sunrisers Hyderabad,16,Kolkata Knight Riders,2024-05-26,12,2.0,25,0,12.5,,,5,2,2,4,1,0,1,Lost
2024,JD Unadkat,Sunrisers Hyderabad,16,Kolkata Knight Riders,2024-05-26,6,1.0,9,0,9.0,,,1,1,0,1,0,0,0,Lost
2024,PJ Cummins,Sunrisers Hyderabad,16,Kolkata Knight Riders,2024-05-26,12,2.0,18,1,9.0,18.0,12.0,7,2,1,3,2,0,2,Lost
2024,Shahbaz Ahmed,Sunrisers Hyderabad,16,Kolkata Knight Riders,2024-05-26,15,2.3,22,1,8.8,22.0,15.0,4,1,2,3,0,0,0,Lost
2024,T Natarajan,Sunrisers Hyderabad,16,Kolkata Knight Riders,2024-05-26,12,2.0,29,0,14.5,,,2,4,1,5,2,0,2,Lost
2025,KK Ahmed,Chennai Super Kings,1,Mumbai Indians,2025-03-23,24,4.0,29,3,7.25,9.67,8.0,15,3,2,5,0,1,1,Won
2025,NT Ellis,Chennai Super Kings,1,Mumbai Indians,2025-03-23,24,4.0,38,1,9.5,38.0,24.0,5,3,1,4,1,0,1,Won
2025,Noor Ahmad,Chennai Super Kings,1,Mumbai Indians,2025-03-23,24,4.0,18,4,4.5,4.5,6.0,11,0,0,0,3,0,3,Won
2025,R Ashwin,Chennai Super Kings,1,Mumbai Indians,2025-03-23,24,4.0,31,1,7.75,31.0,24.0,6,4,0,4,0,0,0,Won
2025,RA Jadeja,Chennai Super Kings,1,Mumbai Indians,2025-03-23,18,3.0,21,0,7.0,,,8,0,2,2,0,0,0,Won
2025,SM Curran,Chennai Super Kings,1,Mumbai Indians,2025-03-23,6,1.0,13,0,13.0,,,2,3,0,3,0,0,0,Won
2025,KK Ahmed,Chennai Super Kings,2,Royal Challengers Bengaluru,2025-03-28,24,4.0,28,1,7.0,28.0,24.0,12,5,0,5,0,0,0,Lost
2025,M Pathirana,Chennai Super Kings,2,Royal Challengers Bengaluru,2025-03-28,24,4.0,36,2,9.0,18.0,12.0,9,3,2,5,3,0,3,Lost
2025,Noor Ahmad,Chennai Super Kings,2,Royal Challengers Bengaluru,2025-03-28,24,4.0,36,3,9.0,12.0,8.0,7,1,3,4,1,0,1,Lost
2025,R Ashwin,Chennai Super Kings,2,Royal Challengers Bengaluru,2025-03-28,12,2.0,22,1,11.0,22.0,12.0,3,2,1,3,1,0,1,Lost
2025,RA Jadeja,Chennai Super Kings,2,Royal Challengers Bengaluru,2025-03-28,18,3.0,37,0,12.33,,,5,4,2,6,1,0,1,Lost
2025,SM Curran,Chennai Super Kings,2,Royal Challengers Bengaluru,2025-03-28,18,3.0,34,0,11.33,,,7,0,4,4,2,0,2,Lost
2025,J Overton,Chennai Super Kings,3,Rajasthan Royals,2025-03-30,12,2.0,30,0,15.0,,,2,3,2,5,0,0,0,Lost
2025,KK Ahmed,Chennai Super Kings,3,Rajasthan Royals,2025-03-30,24,4.0,38,2,9.5,19.0,12.0,11,5,2,7,1,0,1,Lost
2025,M Pathirana,Chennai Super Kings,3,Rajasthan Royals,2025-03-30,24,4.0,28,2,7.0,14.0,12.0,10,1,1,2,5,0,5,Lost
2025,Noor Ahmad,Chennai Super Kings,3,Rajasthan Royals,2025-03-30,24,4.0,28,2,7.0,14.0,12.0,9,2,1,3,1,0,1,Lost
2025,R Ashwin,Chennai Super Kings,3,Rajasthan Royals,2025-03-30,24,4.0,46,1,11.5,46.0,24.0,6,4,3,7,1,0,1,Lost
2025,RA Jadeja,Chennai Super Kings,3,Rajasthan Royals,2025-03-30,12,2.0,10,1,5.0,10.0,12.0,3,0,0,0,0,0,0,Lost
2025,KK Ahmed,Chennai Super Kings,4,Delhi Capitals,2025-04-05,24,4.0,25,2,6.25,12.5,12.0,9,1,1,2,0,0,0,Lost
2025,M Pathirana,Chennai Super Kings,4,Delhi Capitals,2025-04-05,24,4.0,31,1,7.75,31.0,24.0,4,2,0,2,4,0,4,Lost
2025,Mukesh Choudhary,Chennai Super Kings,4,Delhi Capitals,2025-04-05,24,4.0,50,0,12.5,,,6,7,2,9,0,0,0,Lost
2025,Noor Ahmad,Chennai Super Kings,4,Delhi Capitals,2025-04-05,18,3.0,36,1,12.0,36.0,18.0,2,3,2,5,0,0,0,Lost
2025,R Ashwin,Chennai Super Kings,4,Delhi Capitals,2025-04-05,18,3.0,21,0,7.0,,,4,2,0,2,0,0,0,Lost
2025,RA Jadeja,Chennai Super Kings,4,Delhi Capitals,2025-04-05,12,2.0,19,1,9.5,19.0,12.0,4,0,2,2,1,0,1,Lost
2025,KK Ahmed,Chennai Super Kings,5,Punjab Kings,2025-04-08,24,4.0,45,2,11.25,22.5,12.0,8,3,3,6,0,1,1,Lost
2025,M Pathirana,Chennai Super Kings,5,Punjab Kings,2025-04-08,24,4.0,52,0,13.0,,,4,1,5,6,1,0,1,Lost
2025,Mukesh Choudhary,Chennai Super Kings,5,Punjab Kings,2025-04-08,12,2.0,21,1,10.5,21.0,12.0,5,3,1,4,0,0,0,Lost
2025,Noor Ahmad,Chennai Super Kings,5,Punjab Kings,2025-04-08,18,3.0,32,1,10.67,32.0,18.0,3,2,2,4,0,0,0,Lost
2025,R Ashwin,Chennai Super Kings,5,Punjab Kings,2025-04-08,24,4.0,48,2,12.0,24.0,12.0,7,1,5,6,1,0,1,Lost
2025,RA Jadeja,Chennai Super Kings,5,Punjab Kings,2025-04-08,18,3.0,18,0,6.0,,,7,1,0,1,0,2,2,Lost
2025,A Kamboj,Chennai Super Kings,6,Kolkata Knight Riders,2025-04-11,12,2.0,19,1,9.5,19.0,12.0,4,1,1,2,0,1,1,Lost
2025,KK Ahmed,Chennai Super Kings,6,Kolkata Knight Riders,2025-04-11,18,3.0,40,0,13.33,,,8,1,5,6,2,0,2,Lost
2025,Noor Ahmad,Chennai Super Kings,6,Kolkata Knight Riders,2025-04-11,12,2.0,8,1,4.0,8.0,12.0,7,1,0,1,0,0,0,Lost
2025,R Ashwin,Chennai Super Kings,6,Kolkata Knight Riders,2025-04-11,18,3.0,30,0,10.0,,,6,1,3,4,0,0,0,Lost
2025,RA Jadeja,Chennai Super Kings,6,Kolkata Knight Riders,2025-04-11,1,0.1,9,0,54.0,,,0,0,1,1,0,3,3,Lost
2025,A Kamboj,Chennai Super Kings,7,Lucknow Super Giants,2025-04-14,18,3.0,20,1,6.67,20.0,18.0,9,2,1,3,0,0,0,Won
2025,J Overton,Chennai Super Kings,7,Lucknow Super Giants,2025-04-14,12,2.0,24,0,12.0,,,3,0,3,3,0,0,0,Won
2025,KK Ahmed,Chennai Super Kings,7,Lucknow Super Giants,2025-04-14,24,4.0,38,1,9.5,38.0,24.0,12,3,3,6,0,0,0,Won
2025,M Pathirana,Chennai Super Kings,7,Lucknow Super Giants,2025-04-14,24,4.0,45,2,11.25,22.5,12.0,9,2,3,5,7,1,8,Won
2025,Noor Ahmad,Chennai Super Kings,7,Lucknow Super Giants,2025-04-14,24,4.0,13,0,3.25,,,13,0,0,0,1,0,1,Won
2025,RA Jadeja,Chennai Super Kings,7,Lucknow Super Giants,2025-04-14,18,3.0,24,2,8.0,12.0,9.0,6,4,0,4,0,0,0,Won
2025,J Overton,Chennai Super Kings,8,Mumbai Indians,2025-04-20,12,2.0,29,0,14.5,,,4,0,3,3,5,0,5,Lost
